experiment_run_id,manifest_id,source_git_commit,episode_id,seed,condition_id_oracle,initial_success,decision_required,initial_steps,initial_final_object_goal_distance,probe_steps,paired_candidate_eligible,ineligibility_reason,operational_index,evaluator_collection_steps,candidate_id,paired_verification_seed,verification_status,verification_success,verification_steps,final_object_goal_distance,observed_progress,outcome_timestamp_ns
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,107,2306,fault_05,False,True,500,0.16625793364662747,64,True,,34,736,BOUNDED_PLANAR_COMPENSATION,2793486589,ACCEPTED,True,172,0.0484425726427186,0.11781536100390888,163852118993700
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,107,2306,fault_05,False,True,500,0.16625793364662747,64,True,,34,1236,INDEPENDENT_STOCHASTIC_RETRY,2793486589,REJECTED,False,500,0.2668867439737101,-0.10062881032708262,163853628723800
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,109,2308,fault_05,False,True,500,0.2607228772699082,64,True,,35,723,BOUNDED_PLANAR_COMPENSATION,2613719025,ACCEPTED,True,159,0.04948730456161192,0.2112355727082963,163859136900600
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,109,2308,fault_05,False,True,500,0.2607228772699082,64,True,,35,876,INDEPENDENT_STOCHASTIC_RETRY,2613719025,ACCEPTED,True,153,0.04776409857328894,0.21295877869661928,163860314227100
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,112,2311,fault_05,False,True,500,0.05833467486542342,64,True,,36,1064,BOUNDED_PLANAR_COMPENSATION,3413857000,REJECTED,False,500,0.1538533900325831,-0.09551871516715968,163867125951500
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,112,2311,fault_05,False,True,500,0.05833467486542342,64,True,,36,1193,INDEPENDENT_STOCHASTIC_RETRY,3413857000,ACCEPTED,True,129,0.04987042737508585,0.00846424749033757,163868224218600
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,114,2313,fault_05,False,True,500,0.3014786367952047,64,True,,37,1064,BOUNDED_PLANAR_COMPENSATION,2857908819,INCONCLUSIVE,False,500,0.18162601527344657,0.11985262152175813,163873826378800
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,114,2313,fault_05,False,True,500,0.3014786367952047,64,True,,37,1117,INDEPENDENT_STOCHASTIC_RETRY,2857908819,ACCEPTED,True,53,0.044836716546907525,0.2566419202482972,163874888254700
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,116,2315,fault_05,False,True,500,0.1827934474818891,64,True,,38,1064,BOUNDED_PLANAR_COMPENSATION,2415522934,REJECTED,False,500,0.3003605058661815,-0.1175670583842924,163880478865600
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,116,2315,fault_05,False,True,500,0.1827934474818891,64,True,,38,1461,INDEPENDENT_STOCHASTIC_RETRY,2415522934,ACCEPTED,True,397,0.04845067975047641,0.1343427677314127,163881858003900
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,118,2317,fault_05,False,True,500,0.26129532705762665,64,True,,39,730,BOUNDED_PLANAR_COMPENSATION,2808701101,ACCEPTED,True,166,0.0490918918858133,0.21220343517181334,163887241862400
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,118,2317,fault_05,False,True,500,0.26129532705762665,64,True,,39,852,INDEPENDENT_STOCHASTIC_RETRY,2808701101,ACCEPTED,True,122,0.04604359517691145,0.2152517318807152,163888317336200
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,119,2318,fault_05,False,True,500,0.2542889364744546,64,True,,40,957,BOUNDED_PLANAR_COMPENSATION,2924198156,ACCEPTED,True,393,0.048824614081959324,0.2054643223924953,163892690764300
acr_distributional_v2_20260802T131001Z_6178437d677a,5521614e7dbaf2acc2e7fbe0c7c96051754d6a581459a0d4b1bb1e131b2bb7c4,6178437d677aff08c16bd506b82f9aac01890095,119,2318,fault_05,False,True,500,0.2542889364744546,64,True,,40,1040,INDEPENDENT_STOCHASTIC_RETRY,2924198156,ACCEPTED,True,83,0.046971631257509014,0.20731730521694558,163893718907300
