experiment_run_id,manifest_id,source_git_commit,episode_id,seed,condition_id_oracle,initial_success,decision_required,initial_steps,initial_final_object_goal_distance,probe_steps,eligible_first_attempt,first_attempt_index,first_verification_status,first_verification_steps,first_final_object_goal_distance,first_observed_progress,second_decision_required,second_decision_index,ineligibility_reason,online_steps_before_optional_second
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,85,2934,fault_05,True,False,124,0.04964746663870616,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,124
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,86,2935,fault_05,False,True,500,0.29308527998888445,64,True,44,ACCEPTED,103,0.0452566241103631,0.24782865587852135,False,0,,667
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,87,2936,fault_05,False,True,500,0.5889232958745401,64,True,45,ACCEPTED,95,0.049653661226485735,0.5392696346480543,False,0,,659
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,88,2937,fault_05,True,False,126,0.04680251064770917,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,126
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,89,2938,fault_05,False,True,500,0.3044400862290177,64,True,46,INCONCLUSIVE,500,0.24730609564383893,0.05713399058517876,True,19,,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,90,2939,fault_05,False,True,500,0.2520054339446075,64,True,47,ACCEPTED,147,0.047367462671427746,0.20463797127317976,False,0,,711
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,91,2940,fault_05,True,False,109,0.04977996126160552,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,109
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,92,2941,fault_05,True,False,244,0.04974242522273553,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,244
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,93,2942,fault_05,True,False,53,0.048992862301295466,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,53
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,94,2943,fault_05,True,False,93,0.0484582561724978,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,93
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,95,2944,fault_05,True,False,190,0.046026656095470464,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,190
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,96,2945,fault_05,True,False,80,0.04669352565205161,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,80
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,97,2946,fault_05,False,True,500,0.21188469309567062,64,True,48,ACCEPTED,113,0.044743760001186704,0.1671409330944839,False,0,,677
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,98,2947,fault_05,True,False,119,0.047169617293747405,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,119
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,99,2948,fault_05,False,True,500,0.23980993170054024,64,True,49,ACCEPTED,106,0.04613779428475195,0.1936721374157883,False,0,,670
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,100,2949,fault_05,True,False,74,0.049784905222177385,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,74
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,101,2950,fault_05,False,True,500,0.20595282018877922,64,True,50,ACCEPTED,83,0.04824207649190839,0.15771074369687083,False,0,,647
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,102,2951,fault_05,False,True,500,0.34125495222725616,64,True,51,ACCEPTED,67,0.04929641147381335,0.2919585407534428,False,0,,631
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,103,2952,fault_05,True,False,141,0.04781469870388792,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,141
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,104,2953,fault_05,True,False,260,0.04896659850181387,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,260
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,105,2954,fault_05,False,True,500,0.21737721374382804,64,True,52,REJECTED,500,0.3391718920593313,-0.12179467831550325,True,20,,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,106,2955,fault_05,True,False,55,0.046088918817681346,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,55
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,107,2956,fault_05,False,True,500,0.22633340400558372,64,True,53,ACCEPTED,352,0.044205778704776114,0.18212762530080762,False,0,,916
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,108,2957,fault_05,True,False,135,0.04887347117149054,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,135
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,109,2958,fault_05,False,True,500,0.28620823798082456,64,True,54,ACCEPTED,120,0.04963030519902515,0.23657793278179942,False,0,,684
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,110,2959,fault_05,True,False,67,0.048441095560783735,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,67
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,111,2960,fault_05,True,False,129,0.048404499399521954,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,129
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,112,2961,fault_05,True,False,89,0.04650597384636651,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,89
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,113,2962,fault_05,False,True,500,0.29513473828179004,64,True,55,ACCEPTED,105,0.04706892036131846,0.24806581792047158,False,0,,669
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,114,2963,fault_05,False,True,500,0.2459827319179616,64,True,56,ACCEPTED,63,0.04750370242658948,0.19847902949137214,False,0,,627
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,115,2964,fault_05,True,False,59,0.04826750850970588,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,59
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,116,2965,fault_05,True,False,69,0.04831845916518738,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,69
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,117,2966,fault_05,False,True,500,0.2722217990700353,64,True,57,INCONCLUSIVE,500,0.2682947602967827,0.003927038773252622,True,21,,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,118,2967,fault_05,True,False,211,0.04502598279679929,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,211
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,119,2968,fault_05,False,True,500,0.15424864240620945,64,True,58,ACCEPTED,201,0.0486434215934542,0.10560522081275525,False,0,,765
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,120,2969,fault_05,False,True,500,0.2596383946796798,64,True,59,ACCEPTED,132,0.04662001688544357,0.21301837779423624,False,0,,696
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,121,2970,fault_05,True,False,166,0.04560046811977265,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,166
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,122,2971,fault_05,False,True,500,0.569625402010246,64,True,60,INCONCLUSIVE,500,0.12287520914546855,0.44675019286477746,True,22,,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,123,2972,fault_05,True,False,228,0.04645831314892653,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,228
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,124,2973,fault_05,False,True,500,0.12569316573366296,64,True,61,REJECTED,500,0.20786641464355926,-0.0821732489098963,True,23,,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,125,2974,fault_05,True,False,74,0.04960692233692024,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,74
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,126,2975,fault_05,False,True,500,0.6557914193247345,64,True,62,ACCEPTED,80,0.047894999132362545,0.607896420192372,False,0,,644
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,127,2976,fault_05,True,False,134,0.04820789428173443,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,134
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,128,2977,fault_05,True,False,79,0.048650931216935686,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,79
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,129,2978,fault_05,True,False,82,0.04961182940328274,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,82
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,130,2979,fault_05,False,True,500,0.33652961091918954,64,True,63,ACCEPTED,189,0.04979103672253,0.28673857419665955,False,0,,753
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,131,2980,fault_05,False,True,500,0.1339625080859339,64,True,64,REJECTED,500,0.16469920154016507,-0.030736693454231162,True,24,,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,132,2981,fault_05,True,False,254,0.04626192874579177,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,254
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,133,2982,fault_05,True,False,74,0.04919004227444167,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,74
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,134,2983,fault_05,False,True,500,0.360674186136887,64,True,65,INCONCLUSIVE,500,0.26318958063319803,0.09748460550368898,True,25,,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,135,2984,fault_05,True,False,165,0.0497172838459959,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,165
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,136,2985,fault_05,False,True,500,0.176603293553134,64,True,66,REJECTED,500,0.23133856196413416,-0.054735268411000154,True,26,,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,137,2986,fault_05,False,True,500,0.2737796882045793,64,True,67,ACCEPTED,128,0.04923781726835318,0.22454187093622613,False,0,,692
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,138,2987,fault_05,False,True,500,0.3092727600058933,64,True,68,ACCEPTED,83,0.04833750367553068,0.26093525633036263,False,0,,647
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,139,2988,fault_05,True,False,217,0.04979618326183126,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,217
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,140,2989,fault_05,False,True,500,0.28766572151777214,64,True,69,INCONCLUSIVE,500,0.10313589147905045,0.1845298300387217,True,27,,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,141,2990,fault_05,True,False,166,0.04987008262933363,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,166
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,142,2991,fault_05,False,True,500,0.3285695523889139,64,True,70,ACCEPTED,82,0.04979516527966865,0.27877438710924524,False,0,,646
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,143,2992,fault_05,False,True,500,0.2642455320643643,64,True,71,INCONCLUSIVE,500,0.10517760936211767,0.15906792270224662,True,28,,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,144,2993,fault_05,False,True,500,0.49992779008256627,64,True,72,ACCEPTED,122,0.04811111395106486,0.4518166761315014,False,0,,686
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,145,2994,fault_05,True,False,140,0.047929020151328335,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,140
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,146,2995,fault_05,False,True,500,0.18509181289584783,64,True,73,REJECTED,500,0.19406091264855505,-0.00896909975270721,True,29,,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,147,2996,fault_05,True,False,94,0.04825233626537298,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,94
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,148,2997,fault_05,True,False,93,0.047615495749563606,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,93
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,149,2998,fault_05,True,False,131,0.047992996511340015,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,131
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,150,2999,fault_05,False,True,500,0.34512543909191723,64,True,74,ACCEPTED,153,0.04856420772260538,0.29656123136931184,False,0,,717
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,151,3000,fault_05,False,True,500,0.3338256810314274,64,True,75,INCONCLUSIVE,500,0.28857030628372266,0.045255374747704746,True,30,,1064
